PhraseID,LevelID,LevelName_EN,TopicName_EN,SubtopicName_EN,Esperanto,English,日本語,中文,한국어,Русский язык
497,9,Expert 1,General Conversation,Agreeing & Disagreeing,"En la televido estas tro multe da reklamoj, ĉu ne?","There are too many commercials on TV, right?",テレビってコマーシャルが多すぎるよね？,电视上的广告是不是太多了？,TV에 광고가 너무 많은 것 같지 않아요?,"По телевизору слишком много рекламы, правда?"
498,1,Beginner 1,General Conversation,Asking for & Giving Information,Kie vi estas?,Where are you?,どこにいますか？,你在哪里？,어디에 계세요?,Где ты?
499,1,Beginner 1,General Conversation,Asking for & Giving Information,Mi estas ĉe Petro,I'm at Peter's.,ピーターの家にいるよ。,我在彼得家。,저는 피터네 집에 있어요.,Я у Питера.
500,1,Beginner 1,General Conversation,Asking for & Giving Information,Mi estas en la urbo,I'm in town.,今、街にいるよ。,我在市里。,저는 도시에 있어요.,Я в городе.
501,1,Beginner 1,General Conversation,Asking for & Giving Information,Kiel estis la vojaĝo?,How was the trip?,旅行はいかがでしたか？,这次旅行怎么样？,여행은 어땠어요?,Как прошла поездка?
502,1,Beginner 1,General Conversation,Asking for & Giving Information,Ni tre ĝuis nian vojaĝon,We really enjoyed our trip.,私たちは旅行をとても楽しみました。,我们这次旅行玩得很开心。,저희는 이번 여행을 정말 즐겼어요.,Нам очень понравилась наша поездка.
503,2,Beginner 2,General Conversation,Asking for & Giving Information,Kion vi faras?,What are you doing?,何をしているの？,你在做什么？,무엇을 하고 계세요?,Что ты делаешь?
504,2,Beginner 2,General Conversation,Asking for & Giving Information,Kie li estas?,Where is he?,彼はどこにいますか？,他在哪里？,그는 어디에 있나요?,Где он?
505,2,Beginner 2,General Conversation,Asking for & Giving Information,Mi estas ĉe la laboro,I'm at work.,仕事中です。,我在上班。,저는 지금 근무 중이에요.,Я на работе.
506,2,Beginner 2,General Conversation,Asking for & Giving Information,Mi estas hejme,I'm at home.,家にいます。,我在家。,저는 집에 있어요.,Я дома.
507,2,Beginner 2,General Conversation,Asking for & Giving Information,Mi estas en trajno,I'm on a train.,電車に乗っています。,我在火车上。,저는 기차를 타고 있어요.,Я в поезде.
508,3,Intermediate 1,General Conversation,Asking for & Giving Information,Kien vi iras?,Where are you going?,どこに行くの？,你要去哪儿？,어디 가세요?,Куда ты идёшь?
509,2,Beginner 2,General Conversation,Asking for & Giving Information,Mi iras dormi,I'm going to bed.,もう寝ます。,我要睡觉了。,저는 이제 잠자리에 들려고 해요.,Я иду спать.
510,3,Intermediate 1,General Conversation,Asking for & Giving Information,Mia vojaĝo estis tre agrabla,My trip was very nice.,とても楽しい旅行でした。,我的旅行非常愉快。,제 여행은 정말 즐거웠어요.,Моя поездка прошла очень хорошо.
511,3,Intermediate 1,General Conversation,Asking for & Giving Information,Ĉu vi konas bonan drinkejon?,Do you know a good pub?,どこかおすすめのパブをご存知ですか？,你知道有什么不错的酒吧吗？,좋은 펍 아세요?,Ты знаешь хороший бар?
512,4,Intermediate 2,General Conversation,Asking for & Giving Information,Ĉu vi pli ŝatas ruĝon ol bluon?,Do you like red more than blue?,青より赤のほうが好きですか？,你更喜欢红色还是蓝色？,파란색보다 빨간색을 더 좋아하세요?,"Красный нравится тебе больше, чем синий?"
513,6,Advanced 1,General Conversation,Asking for & Giving Information,Ĉu estas sekure ĉi tie?,Is it safe here?,ここは安全ですか？,这里安全吗？,여기는 안전한가요?,Здесь безопасно?
514,3,Intermediate 1,General Conversation,Asking for & Giving Information,Ĉu estas ia problemo?,Is there any problem?,何か問題がありますか？,有什么问题吗？,문제가 있나요?,Какая-то проблема?
515,5,Intermediate 3,General Conversation,Asking for & Giving Information,Mi devas iri kaj trovi miajn amikojn,I have to go and find my friends.,友達を探しに行かないといけません。,我得去找我的朋友们。,저는 가서 제 친구들을 찾아야 해요.,Мне нужно пойти найти своих друзей.
516,3,Intermediate 1,General Conversation,Asking for & Giving Information,Kiun mi demandu?,Whom should I ask?,誰に聞けばいいですか？,我应该问谁？,누구에게 물어봐야 하나요?,Кого мне следует спросить?
517,4,Intermediate 2,General Conversation,Asking for & Giving Information,Mi volas fari al vi demandon,I want to ask you a question.,質問があります。,我想问你一个问题。,질문 하나 드리고 싶어요.,Я хочу задать тебе вопрос.
518,4,Intermediate 2,General Conversation,Asking for & Giving Information,Ĉu vi ŝatas la libron?,Do you like the book?,この本は気に入りましたか？,你喜欢这本书吗？,그 책이 마음에 드시나요?,Тебе нравится книга?
519,4,Intermediate 2,General Conversation,Asking for & Giving Information,Kiu estas via plej ŝatata filmo?,What's your favourite film?,あなたの好きな映画は何ですか？,你最喜欢的电影是什么？,가장 좋아하는 영화가 무엇인가요?,Какой твой любимый фильм?
520,4,Intermediate 2,General Conversation,Asking for & Giving Information,Kion vi faris hieraŭ vespere?,What did you do last night?,昨夜は何をしていましたか？,你昨晚做了什么？,어젯밤에 뭐 하셨어요?,Что ты делала прошлым вечером?
521,5,Intermediate 3,General Conversation,Asking for & Giving Information,Kien vi volas iri?,Where do you want to go?,どこに行きたいですか？,你想去哪里？,어디로 가고 싶으세요?,Куда ты хочешь поехать?
522,5,Intermediate 3,General Conversation,Asking for & Giving Information,Kiam vi foriras?,When are you leaving?,いつ出発しますか？,你什么时候走？,언제 출발하세요?,Когда ты уезжаешь?
523,5,Intermediate 3,General Conversation,Asking for & Giving Information,Mi foriras ĵaŭde,I am leaving on Thursday.,私は木曜日に出発します。,我星期四离开。,저는 목요일에 떠날 예정이에요.,Я уезжаю в четверг.
524,5,Intermediate 3,General Conversation,Asking for & Giving Information,Mi estas en la kamparo,I'm in the countryside.,田舎にいます。,我在乡下。,저는 시골에 있어요.,Я на природе.
525,7,Advanced 2,General Conversation,Asking for & Giving Information,Ĉu vi konas bonan kuraciston?,Do you know a good doctor?,いいお医者さんをご存知ですか？,你认识靠谱的医生吗？,좋은 의사 아시나요?,Ты знаешь хорошего доктора?
526,7,Advanced 2,General Conversation,Asking for & Giving Information,Ĉu vi preferas oranĝan aŭ verdan?,Do you prefer orange or green?,オレンジとグリーン、どちらが好きですか？,你喜欢橙色还是绿色？,주황색과 초록색 중에 어떤 색을 더 좋아하세요?,Ты предпочитаешь оранжевый или зелёный?
527,4,Intermediate 2,General Conversation,Asking for & Giving Information,Ĉu vi scias kiel fari picon?,Do you know how to make a pizza?,ピザの作り方を知っていますか？,你会做披萨吗？,피자 만드는 방법을 아시나요?,"Ты знаешь, как готовить пиццу?"
528,5,Intermediate 3,General Conversation,Asking for & Giving Information,Kiom ofte vi veturas al Prago?,How often do you go to Prague?,プラハにはどのくらいの頻度で行きますか？,你多久去一次布拉格？,프라하에는 얼마나 자주 가세요?,Как часто ты ездишь в Прагу?
529,6,Advanced 1,General Conversation,Asking for & Giving Information,Ĉu vi iam estis en Italio?,Have you ever been to Italy?,イタリアに行ったことがありますか？,你去过意大利吗？,이탈리아에 가본 적 있으세요?,Вы когда-нибудь были в Италии?
530,6,Advanced 1,General Conversation,Asking for & Giving Information,"Ne, mi neniam estis tie","No, I've never been there.",いいえ、行ったことがありません。,没有，我从来没去过那里。,"아니요, 저는 거기에 가본 적이 없어요.","Нет, я никогда там не была."
531,6,Advanced 1,General Conversation,Asking for & Giving Information,"Jes, mi iris tien por ferioj","Yes, I went there on holiday.",はい、休暇でそこに行きました。,是的，我假期去过那里。,"네, 저는 휴가 때 그곳에 다녀왔어요.","Да, я ездил туда в отпуск."
532,6,Advanced 1,General Conversation,Asking for & Giving Information,Ĉu vi povas rekomendi junulargastejon?,Can you recommend a hostel?,おすすめのホステルはありますか？,你能推荐一家青年旅舍吗？,호스텔을 추천해 주실 수 있나요?,Ты можешь порекомендовать хостел?
533,6,Advanced 1,General Conversation,Asking for & Giving Information,Kie mi povas duŝiĝi?,Where can I have a shower?,シャワーを浴びられる場所はどこですか？,请问哪里可以洗澡？,샤워할 수 있는 곳이 어디인가요?,Где я могу принять душ?
534,7,Advanced 2,General Conversation,Asking for & Giving Information,Mi ne havas monon,I haven't got any money.,お金が全くありません。,我一分钱都没有。,저는 돈이 하나도 없어요.,У меня нет денег.
535,7,Advanced 2,General Conversation,Asking for & Giving Information,Ĉu vi povus klarigi tion al mi?,Could you please explain it to me?,ご説明いただけますか？,你能帮我解释一下吗？,저에게 설명해 주시겠어요?,Ты не мог бы мне это объяснить?
